188,5,307.19,125.80,42.98,138.29,0.76,-1,-1,-1
189,5,304.13,125.13,44.33,143.42,0.77,-1,-1,-1
190,5,302.42,124.74,43.98,142.81,0.79,-1,-1,-1
191,5,303.12,124.90,41.61,135.43,0.79,-1,-1,-1
192,5,302.88,124.36,40.11,131.20,0.75,-1,-1,-1
193,5,302.85,125.10,38.98,128.14,0.61,-1,-1,-1
194,5,303.00,126.31,37.45,123.50,0.22,-1,-1,-1
224,7,-49.30,91.06,96.17,250.17,0.68,-1,-1,-1
225,7,-49.95,91.52,94.77,247.30,0.69,-1,-1,-1
226,7,-50.33,90.41,92.93,244.00,0.71,-1,-1,-1
227,7,-48.80,89.80,90.58,240.37,0.73,-1,-1,-1
228,7,-48.13,90.29,88.11,236.97,0.74,-1,-1,-1
229,7,-47.82,90.56,87.83,240.32,0.66,-1,-1,-1
230,7,-47.66,91.06,86.36,240.53,0.64,-1,-1,-1
231,7,-44.34,92.50,82.06,233.10,0.70,-1,-1,-1
232,7,-42.56,93.31,79.32,229.53,0.72,-1,-1,-1
233,7,-41.80,93.47,77.94,229.56,0.70,-1,-1,-1
234,7,-40.12,93.47,76.09,228.15,0.72,-1,-1,-1
234,8,218.05,115.92,51.88,176.64,0.67,-1,-1,-1
235,7,-40.70,93.03,75.83,231.09,0.70,-1,-1,-1
235,8,215.82,116.18,52.89,180.24,0.75,-1,-1,-1
236,7,-39.42,93.63,74.32,229.78,0.71,-1,-1,-1
236,8,212.71,116.41,52.99,180.82,0.71,-1,-1,-1
237,7,-39.11,93.92,74.10,231.88,0.72,-1,-1,-1
237,8,210.88,116.98,51.78,176.96,0.81,-1,-1,-1
238,7,-39.04,94.41,73.48,231.71,0.75,-1,-1,-1
238,8,207.64,116.62,52.89,181.17,0.78,-1,-1,-1
239,7,-38.96,94.12,73.60,234.13,0.72,-1,-1,-1
239,8,205.56,116.73,51.38,176.09,0.80,-1,-1,-1
240,7,-37.43,94.69,73.99,234.22,0.73,-1,-1,-1
240,8,191.68,116.80,55.93,186.05,0.83,-1,-1,-1
241,7,-35.57,94.51,73.89,232.37,0.72,-1,-1,-1
241,8,184.35,116.83,59.08,190.75,0.89,-1,-1,-1
242,7,-36.39,94.97,73.45,231.31,0.72,-1,-1,-1
242,8,180.59,117.02,61.49,193.51,0.88,-1,-1,-1
243,7,-36.74,95.37,73.10,231.00,0.74,-1,-1,-1
243,8,177.33,116.90,63.08,194.66,0.90,-1,-1,-1
244,7,-36.64,95.73,73.65,234.04,0.73,-1,-1,-1
244,8,174.61,116.13,64.62,196.34,0.91,-1,-1,-1
245,7,-34.88,96.32,74.44,235.64,0.67,-1,-1,-1
245,8,172.17,115.53,65.51,196.90,0.92,-1,-1,-1
246,7,-34.54,97.59,73.38,233.38,0.70,-1,-1,-1
246,8,170.24,114.51,66.31,197.99,0.93,-1,-1,-1
247,7,-33.75,98.75,72.87,231.53,0.72,-1,-1,-1
247,8,168.04,113.36,66.92,199.09,0.93,-1,-1,-1
248,7,-30.51,99.09,73.83,230.31,0.77,-1,-1,-1
248,8,167.32,112.37,67.18,200.01,0.93,-1,-1,-1
249,7,-28.09,99.08,73.84,225.40,0.72,-1,-1,-1
249,8,166.56,111.17,67.26,200.98,0.93,-1,-1,-1
250,7,-27.52,98.95,76.57,228.61,0.72,-1,-1,-1
250,8,165.78,110.35,67.12,201.67,0.93,-1,-1,-1
251,7,-27.22,98.73,79.51,232.85,0.78,-1,-1,-1
251,8,164.07,108.93,67.35,203.31,0.94,-1,-1,-1
252,7,-27.87,98.03,82.89,239.30,0.78,-1,-1,-1
252,8,161.27,108.10,67.54,204.18,0.93,-1,-1,-1
253,7,-27.89,98.66,84.14,239.34,0.76,-1,-1,-1
253,8,158.25,107.54,68.07,205.79,0.94,-1,-1,-1
254,7,-28.14,97.31,86.03,242.28,0.77,-1,-1,-1
254,8,154.77,107.13,68.87,207.48,0.94,-1,-1,-1
255,7,-27.41,98.45,86.25,240.50,0.79,-1,-1,-1
255,8,151.63,106.58,69.81,209.84,0.93,-1,-1,-1
256,7,-26.14,98.88,86.12,238.57,0.81,-1,-1,-1
256,8,148.24,106.73,70.21,210.20,0.94,-1,-1,-1
257,7,-25.51,99.72,85.42,234.70,0.85,-1,-1,-1
257,8,145.13,106.73,70.73,210.66,0.94,-1,-1,-1
258,7,-25.58,99.95,85.04,233.61,0.85,-1,-1,-1
258,8,141.96,106.68,71.60,212.82,0.94,-1,-1,-1
259,7,-26.75,101.52,83.65,230.50,0.85,-1,-1,-1
259,8,138.90,106.37,72.36,214.20,0.94,-1,-1,-1
260,7,-27.44,102.48,83.29,228.65,0.86,-1,-1,-1
260,8,136.41,106.42,73.07,215.73,0.93,-1,-1,-1
261,7,-28.20,103.20,83.56,227.14,0.86,-1,-1,-1
261,8,133.72,106.23,73.54,216.63,0.93,-1,-1,-1
262,7,-27.44,103.57,83.67,226.03,0.88,-1,-1,-1
262,8,131.11,105.68,73.92,217.42,0.93,-1,-1,-1
263,7,-27.18,103.99,83.67,225.03,0.89,-1,-1,-1
263,8,129.03,104.84,74.31,218.76,0.93,-1,-1,-1
264,7,-27.19,104.13,83.94,224.69,0.89,-1,-1,-1
264,8,126.89,103.67,74.78,220.39,0.93,-1,-1,-1
265,7,-26.09,104.01,84.06,224.90,0.88,-1,-1,-1
265,8,124.76,102.45,75.04,221.76,0.93,-1,-1,-1
266,7,-24.49,103.65,84.02,225.31,0.88,-1,-1,-1
266,8,122.97,101.17,75.17,223.21,0.93,-1,-1,-1
267,7,-24.10,102.85,84.20,226.29,0.88,-1,-1,-1
267,8,120.82,99.76,75.31,224.51,0.93,-1,-1,-1
268,7,-23.18,103.11,83.76,225.80,0.87,-1,-1,-1
268,8,118.31,98.46,75.59,226.35,0.93,-1,-1,-1
269,7,-22.32,102.97,83.43,225.71,0.87,-1,-1,-1
269,8,116.03,97.01,75.80,228.28,0.93,-1,-1,-1
270,7,-21.62,102.53,83.00,225.61,0.88,-1,-1,-1
270,8,113.94,95.65,75.58,228.59,0.93,-1,-1,-1
271,7,-20.99,102.44,82.74,225.67,0.88,-1,-1,-1
271,8,111.51,94.98,75.61,229.75,0.94,-1,-1,-1
272,7,-19.38,102.36,82.34,225.89,0.88,-1,-1,-1
272,8,107.09,94.38,76.22,230.82,0.94,-1,-1,-1
273,7,-14.79,102.48,80.91,225.98,0.90,-1,-1,-1
273,8,100.54,93.96,77.58,231.71,0.94,-1,-1,-1
274,7,-10.66,102.57,79.43,225.84,0.91,-1,-1,-1
274,8,93.60,93.68,79.77,233.66,0.94,-1,-1,-1
275,7,-7.26,102.67,77.99,225.41,0.91,-1,-1,-1
275,8,87.79,93.30,82.01,235.56,0.93,-1,-1,-1
276,7,-4.25,102.86,76.61,225.10,0.92,-1,-1,-1
276,8,81.94,93.33,84.35,237.29,0.93,-1,-1,-1
277,7,-0.63,103.54,75.32,224.08,0.92,-1,-1,-1
277,8,77.56,93.37,86.33,238.50,0.92,-1,-1,-1
278,7,2.75,103.98,74.25,223.36,0.92,-1,-1,-1
278,8,76.46,93.41,87.38,239.52,0.93,-1,-1,-1
279,7,6.22,103.95,73.69,223.75,0.92,-1,-1,-1
279,8,73.32,93.37,88.97,241.74,0.94,-1,-1,-1
280,7,9.98,104.01,73.43,224.14,0.91,-1,-1,-1
280,8,71.35,92.92,90.36,244.19,0.94,-1,-1,-1
281,7,14.62,104.86,73.46,223.77,0.93,-1,-1,-1
281,8,69.38,91.79,91.82,247.26,0.94,-1,-1,-1
282,7,17.36,105.21,73.53,223.29,0.92,-1,-1,-1
282,8,67.79,90.24,92.68,249.65,0.92,-1,-1,-1
283,7,18.63,105.72,73.63,222.89,0.93,-1,-1,-1
283,8,66.93,88.69,92.50,250.13,0.92,-1,-1,-1
284,7,19.29,106.28,73.64,222.37,0.92,-1,-1,-1
284,8,65.01,87.37,92.56,251.60,0.91,-1,-1,-1
285,7,19.14,106.25,74.02,222.26,0.91,-1,-1,-1
285,8,61.99,85.91,92.48,253.08,0.91,-1,-1,-1
286,7,18.80,106.08,74.52,222.23,0.91,-1,-1,-1
286,8,58.89,84.63,92.44,254.19,0.92,-1,-1,-1
287,7,17.96,106.31,75.17,222.53,0.90,-1,-1,-1
287,8,57.23,83.42,92.14,255.45,0.91,-1,-1,-1
288,7,19.07,106.39,75.12,222.05,0.90,-1,-1,-1
288,8,52.33,81.79,92.70,256.94,0.91,-1,-1,-1
289,7,20.94,106.29,74.92,221.53,0.90,-1,-1,-1
289,8,48.64,80.37,93.32,258.73,0.90,-1,-1,-1
290,7,19.65,106.63,75.05,220.50,0.89,-1,-1,-1
290,8,45.71,79.11,93.78,260.71,0.87,-1,-1,-1
291,7,19.86,106.49,75.00,219.63,0.88,-1,-1,-1
291,8,44.71,77.84,93.98,264.05,0.86,-1,-1,-1
292,7,21.28,106.46,74.85,218.37,0.87,-1,-1,-1
292,8,42.79,77.47,94.04,267.29,0.91,-1,-1,-1
293,7,24.22,107.63,73.67,215.20,0.87,-1,-1,-1
293,8,38.31,77.14,93.75,266.89,0.91,-1,-1,-1
294,7,26.53,108.49,72.43,211.00,0.85,-1,-1,-1
294,8,33.40,76.61,94.06,267.56,0.90,-1,-1,-1
295,7,25.23,110.76,72.70,209.97,0.78,-1,-1,-1
295,8,29.09,76.13,94.41,268.21,0.92,-1,-1,-1
296,8,21.97,75.46,95.40,268.63,0.92,-1,-1,-1
297,8,17.11,75.01,96.60,270.16,0.93,-1,-1,-1
298,8,13.41,74.04,97.41,270.32,0.94,-1,-1,-1
299,8,9.84,72.94,98.27,270.78,0.93,-1,-1,-1
300,8,6.14,71.50,98.48,270.45,0.93,-1,-1,-1
301,8,3.23,69.62,100.21,274.98,0.93,-1,-1,-1
302,8,-0.22,69.01,101.02,278.69,0.92,-1,-1,-1
303,8,-4.40,66.86,102.63,284.72,0.91,-1,-1,-1
304,8,-7.25,64.13,102.80,285.91,0.90,-1,-1,-1
305,8,-12.16,62.89,104.12,289.23,0.90,-1,-1,-1
305,7,25.58,106.74,75.97,224.57,0.53,-1,-1,-1
306,8,-18.12,61.11,105.40,292.37,0.89,-1,-1,-1
306,7,29.12,105.02,74.00,226.00,0.79,-1,-1,-1
307,8,-21.48,60.02,104.66,289.74,0.88,-1,-1,-1
307,7,31.16,103.30,72.22,227.18,0.84,-1,-1,-1
308,8,-24.85,58.60,106.18,293.93,0.88,-1,-1,-1
308,7,32.16,102.59,70.47,227.21,0.85,-1,-1,-1
309,8,-27.19,56.75,106.65,295.01,0.87,-1,-1,-1
309,7,32.67,102.64,69.03,226.87,0.85,-1,-1,-1
310,8,-29.84,55.79,106.61,293.23,0.87,-1,-1,-1
310,7,32.97,102.87,67.83,226.52,0.85,-1,-1,-1
311,8,-32.17,54.88,106.91,294.29,0.86,-1,-1,-1
311,7,34.17,102.90,66.69,226.27,0.86,-1,-1,-1
312,8,-35.95,54.42,107.31,295.40,0.86,-1,-1,-1
312,7,34.30,102.82,66.03,226.42,0.86,-1,-1,-1
313,8,-38.09,53.92,106.57,294.93,0.86,-1,-1,-1
313,7,34.74,102.35,65.68,227.36,0.87,-1,-1,-1
314,8,-37.62,53.47,105.45,295.00,0.85,-1,-1,-1
314,7,35.42,102.41,65.39,227.76,0.88,-1,-1,-1
315,8,-38.44,52.89,103.74,294.68,0.85,-1,-1,-1
315,7,35.30,102.29,65.32,228.20,0.89,-1,-1,-1
316,8,-39.06,52.03,101.79,294.74,0.84,-1,-1,-1
316,7,35.14,102.26,65.34,228.34,0.90,-1,-1,-1
317,8,-41.14,51.66,100.55,294.81,0.83,-1,-1,-1
317,7,35.56,102.26,65.37,228.37,0.91,-1,-1,-1
318,8,-44.61,51.33,100.02,294.12,0.81,-1,-1,-1
318,7,35.41,102.43,65.58,228.06,0.92,-1,-1,-1
319,8,-46.06,50.64,99.91,295.04,0.81,-1,-1,-1
319,7,35.63,102.65,65.62,227.92,0.93,-1,-1,-1
320,8,-50.14,49.57,100.40,297.26,0.79,-1,-1,-1
320,7,35.91,102.74,65.69,227.85,0.94,-1,-1,-1
321,8,-55.12,48.06,101.05,299.97,0.77,-1,-1,-1
321,7,36.55,102.86,65.69,227.74,0.94,-1,-1,-1
322,8,-60.60,46.99,102.69,306.03,0.56,-1,-1,-1
322,7,37.34,102.98,65.85,227.76,0.94,-1,-1,-1
323,8,-67.21,46.39,104.98,313.02,0.30,-1,-1,-1
323,7,38.00,103.11,66.06,227.68,0.94,-1,-1,-1
324,8,-67.00,73.00,93.67,279.85,0.12,-1,-1,-1
324,7,38.53,103.08,66.32,227.72,0.93,-1,-1,-1
325,7,39.00,103.00,66.62,227.65,0.93,-1,-1,-1
326,7,39.45,103.27,66.83,227.01,0.93,-1,-1,-1
327,7,39.89,103.15,67.30,227.45,0.93,-1,-1,-1
328,7,40.40,103.03,67.68,227.54,0.93,-1,-1,-1
329,7,40.67,103.21,68.00,227.34,0.93,-1,-1,-1
330,7,40.95,103.21,68.36,227.18,0.93,-1,-1,-1
331,7,41.27,102.98,68.83,227.50,0.94,-1,-1,-1
332,7,41.64,102.89,69.20,227.62,0.94,-1,-1,-1
333,7,41.80,103.16,69.41,227.05,0.94,-1,-1,-1
334,7,41.96,103.35,69.69,226.76,0.94,-1,-1,-1
335,7,42.12,103.57,69.93,226.35,0.94,-1,-1,-1
336,7,42.28,103.91,70.18,225.93,0.94,-1,-1,-1
337,7,42.62,104.35,70.36,225.47,0.94,-1,-1,-1
338,7,42.77,104.43,70.65,225.37,0.94,-1,-1,-1
339,7,42.73,104.23,70.98,225.57,0.94,-1,-1,-1
340,7,42.77,104.38,71.20,225.42,0.94,-1,-1,-1
341,7,42.78,104.36,71.48,225.45,0.94,-1,-1,-1
342,7,42.88,104.57,71.70,225.38,0.94,-1,-1,-1
343,7,42.98,104.73,71.92,225.44,0.94,-1,-1,-1
344,7,43.11,104.71,72.13,225.39,0.94,-1,-1,-1
345,7,43.43,104.77,72.29,225.45,0.94,-1,-1,-1
346,7,43.66,104.87,72.43,225.40,0.94,-1,-1,-1
347,7,43.97,105.06,72.48,225.08,0.94,-1,-1,-1
348,7,44.36,105.50,72.43,224.42,0.94,-1,-1,-1
349,7,44.66,105.59,72.54,224.41,0.94,-1,-1,-1
350,7,44.91,105.85,72.58,224.03,0.94,-1,-1,-1
351,7,45.14,106.02,72.71,223.97,0.94,-1,-1,-1
352,7,45.18,105.54,73.10,224.64,0.94,-1,-1,-1
353,7,45.80,105.36,73.29,224.89,0.94,-1,-1,-1
354,7,46.25,105.44,73.35,224.84,0.94,-1,-1,-1
355,7,46.52,105.47,73.41,224.82,0.94,-1,-1,-1
356,7,46.82,105.32,73.40,224.66,0.94,-1,-1,-1
357,7,46.91,105.27,73.29,224.30,0.94,-1,-1,-1
357,9,460.49,-112.58,234.92,652.63,0.71,-1,-1,-1
358,7,47.03,105.44,73.07,223.52,0.94,-1,-1,-1
358,9,461.07,-137.75,244.85,679.22,0.69,-1,-1,-1
359,7,46.97,105.50,72.99,223.23,0.94,-1,-1,-1
359,9,458.92,-143.80,245.84,680.13,0.66,-1,-1,-1
360,7,46.78,105.44,72.78,222.90,0.94,-1,-1,-1
360,9,461.75,-146.20,235.27,647.20,0.74,-1,-1,-1
361,7,46.96,105.50,72.56,222.70,0.94,-1,-1,-1
361,9,451.05,-137.32,231.81,634.89,0.74,-1,-1,-1
362,7,46.76,105.52,72.38,222.94,0.94,-1,-1,-1
362,9,442.77,-148.48,235.53,643.44,0.80,-1,-1,-1
363,7,46.54,105.45,72.10,223.11,0.93,-1,-1,-1
363,9,430.42,-144.33,232.58,635.54,0.79,-1,-1,-1
364,7,46.70,105.50,71.64,222.80,0.93,-1,-1,-1
364,9,424.91,-128.51,225.76,614.34,0.84,-1,-1,-1
365,7,46.81,105.59,71.22,222.77,0.93,-1,-1,-1
365,9,418.14,-123.33,223.92,606.96,0.81,-1,-1,-1
366,7,47.21,105.70,70.65,222.38,0.93,-1,-1,-1
366,9,408.79,-120.94,222.38,601.55,0.83,-1,-1,-1
367,7,47.50,105.67,70.13,222.31,0.93,-1,-1,-1
367,9,399.53,-117.29,221.12,596.44,0.83,-1,-1,-1
368,7,48.32,105.95,69.59,221.99,0.92,-1,-1,-1
368,9,390.08,-105.40,215.81,581.15,0.84,-1,-1,-1
369,7,49.50,106.06,69.13,221.87,0.92,-1,-1,-1
369,9,379.26,-103.13,214.40,575.68,0.85,-1,-1,-1
370,7,51.28,105.57,69.16,222.67,0.92,-1,-1,-1
370,9,366.21,-103.82,213.49,575.39,0.88,-1,-1,-1
371,7,53.61,105.23,69.21,222.67,0.93,-1,-1,-1
371,9,356.30,-101.46,209.86,567.45,0.89,-1,-1,-1
372,7,56.25,105.56,69.22,222.07,0.93,-1,-1,-1
372,9,348.70,-95.66,205.42,556.50,0.90,-1,-1,-1
373,7,58.44,106.18,69.48,221.65,0.91,-1,-1,-1
373,9,339.71,-97.27,205.80,560.13,0.92,-1,-1,-1
374,7,60.20,106.94,69.91,220.96,0.92,-1,-1,-1
374,9,331.17,-99.09,206.02,563.14,0.93,-1,-1,-1
375,7,61.37,107.68,70.43,220.25,0.92,-1,-1,-1
375,9,326.29,-93.65,201.21,551.38,0.93,-1,-1,-1
376,7,61.84,108.22,71.00,219.88,0.92,-1,-1,-1
376,9,321.28,-91.53,197.66,541.62,0.93,-1,-1,-1
377,7,61.83,108.95,71.37,219.07,0.93,-1,-1,-1
377,9,317.43,-87.05,194.45,533.85,0.93,-1,-1,-1
378,7,61.75,109.21,71.89,219.07,0.92,-1,-1,-1
378,9,313.66,-84.48,191.26,525.75,0.92,-1,-1,-1
379,7,62.06,109.99,72.26,218.56,0.93,-1,-1,-1
379,9,310.28,-80.54,188.42,517.76,0.93,-1,-1,-1
380,7,61.92,109.96,72.68,218.37,0.92,-1,-1,-1
380,9,306.49,-75.71,185.67,511.14,0.94,-1,-1,-1
381,7,62.08,110.51,72.80,217.44,0.93,-1,-1,-1
381,9,303.34,-70.33,183.08,504.96,0.93,-1,-1,-1
382,7,62.30,111.46,72.78,216.04,0.93,-1,-1,-1
382,9,300.71,-61.43,178.22,492.36,0.94,-1,-1,-1
382,10,-64.39,6.07,109.59,397.21,0.67,-1,-1,-1
383,7,62.75,112.19,72.82,215.29,0.92,-1,-1,-1
383,9,298.77,-51.14,173.24,478.99,0.94,-1,-1,-1
383,10,-62.24,3.46,111.41,403.79,0.74,-1,-1,-1
384,7,64.44,111.84,72.80,215.34,0.91,-1,-1,-1
384,9,296.97,-40.23,168.43,465.70,0.92,-1,-1,-1
384,10,-58.05,1.67,109.84,397.41,0.76,-1,-1,-1
385,7,66.20,112.07,72.55,214.69,0.92,-1,-1,-1
385,9,293.07,-39.82,167.79,465.51,0.93,-1,-1,-1
385,10,-54.51,0.75,110.53,397.63,0.78,-1,-1,-1
386,7,67.81,112.49,72.29,214.27,0.92,-1,-1,-1
386,9,291.25,-33.43,163.52,454.35,0.93,-1,-1,-1
386,10,-50.78,-4.14,111.53,398.23,0.80,-1,-1,-1
387,7,70.88,113.39,71.28,212.76,0.90,-1,-1,-1
387,9,287.78,-33.70,162.49,453.62,0.94,-1,-1,-1
387,10,-50.48,-10.04,115.93,409.07,0.79,-1,-1,-1
388,7,74.82,113.95,70.25,212.14,0.91,-1,-1,-1
388,9,285.65,-33.20,159.93,448.83,0.93,-1,-1,-1
388,10,-50.05,-16.13,120.46,420.12,0.80,-1,-1,-1
389,7,78.80,114.45,68.15,208.11,0.91,-1,-1,-1
389,9,281.65,-33.58,159.05,450.22,0.92,-1,-1,-1
389,10,-45.78,-15.39,120.31,413.20,0.83,-1,-1,-1
390,7,83.47,114.50,66.37,206.12,0.90,-1,-1,-1
390,9,278.99,-31.08,156.27,446.36,0.93,-1,-1,-1
390,10,-44.23,-16.01,122.49,413.63,0.83,-1,-1,-1
391,7,87.69,114.89,64.78,205.19,0.90,-1,-1,-1
391,9,277.13,-26.06,151.54,436.00,0.94,-1,-1,-1
391,10,-46.01,-18.67,127.43,423.05,0.81,-1,-1,-1
392,7,90.53,116.24,62.81,202.13,0.88,-1,-1,-1
392,9,275.37,-23.18,147.72,428.30,0.93,-1,-1,-1
392,10,-45.24,-20.11,129.79,423.20,0.81,-1,-1,-1
393,7,92.97,117.04,61.54,200.11,0.89,-1,-1,-1
393,9,273.32,-22.57,144.26,421.86,0.93,-1,-1,-1
393,10,-45.08,-22.07,132.76,425.42,0.84,-1,-1,-1
394,7,96.98,117.70,61.89,200.41,0.91,-1,-1,-1
394,9,271.14,-21.48,142.51,420.91,0.92,-1,-1,-1
394,10,-44.37,-24.39,136.12,430.58,0.83,-1,-1,-1
395,7,99.83,117.92,62.47,200.11,0.91,-1,-1,-1
395,9,268.70,-20.03,141.16,421.33,0.91,-1,-1,-1
395,10,-43.29,-23.75,137.79,430.69,0.83,-1,-1,-1
396,7,102.07,118.52,63.45,199.82,0.92,-1,-1,-1
396,9,265.33,-21.05,141.03,426.68,0.90,-1,-1,-1
396,10,-42.63,-24.62,139.79,432.44,0.83,-1,-1,-1
397,7,104.21,118.50,64.82,198.75,0.93,-1,-1,-1
397,9,262.40,-19.69,139.73,428.22,0.89,-1,-1,-1
397,10,-44.38,-25.78,142.12,435.13,0.82,-1,-1,-1
398,7,105.78,118.16,67.12,199.62,0.93,-1,-1,-1
398,9,260.56,-17.21,136.80,423.99,0.89,-1,-1,-1
398,10,-43.88,-25.02,143.02,434.32,0.83,-1,-1,-1
399,7,106.96,118.78,69.05,198.76,0.93,-1,-1,-1
399,9,254.92,-13.15,134.28,416.55,0.90,-1,-1,-1
399,10,-45.00,-26.02,144.55,436.19,0.83,-1,-1,-1
400,7,106.91,119.00,71.17,198.62,0.94,-1,-1,-1
400,9,250.35,-8.18,131.85,406.99,0.90,-1,-1,-1
400,10,-46.06,-28.62,145.64,438.03,0.83,-1,-1,-1
401,7,106.66,119.53,72.84,197.98,0.94,-1,-1,-1
401,9,246.74,-3.82,130.19,398.36,0.90,-1,-1,-1
401,10,-49.27,-31.52,148.00,444.25,0.82,-1,-1,-1
402,7,106.32,121.00,74.12,196.63,0.94,-1,-1,-1
402,9,242.51,0.39,131.05,396.37,0.89,-1,-1,-1
402,10,-51.54,-36.10,151.09,455.36,0.81,-1,-1,-1
403,7,106.15,121.47,75.74,196.23,0.94,-1,-1,-1
403,9,242.02,4.13,130.57,391.35,0.89,-1,-1,-1
403,10,-53.63,-39.21,151.93,461.22,0.80,-1,-1,-1
404,7,105.53,121.54,77.34,195.88,0.93,-1,-1,-1
404,9,241.06,7.25,129.84,386.59,0.91,-1,-1,-1
404,10,-52.87,-35.38,148.00,451.19,0.84,-1,-1,-1
405,7,105.85,121.25,78.82,195.77,0.94,-1,-1,-1
405,9,241.11,8.42,129.38,381.47,0.91,-1,-1,-1
405,10,-53.10,-34.71,145.89,446.53,0.85,-1,-1,-1
406,7,106.11,120.74,80.52,196.29,0.93,-1,-1,-1
406,9,237.48,11.05,128.15,375.60,0.91,-1,-1,-1
406,10,-53.29,-32.95,144.43,442.95,0.85,-1,-1,-1
407,7,106.11,120.46,81.68,196.13,0.93,-1,-1,-1
407,9,230.79,11.67,127.23,373.70,0.91,-1,-1,-1
407,10,-54.36,-36.06,145.25,446.88,0.84,-1,-1,-1
408,7,106.66,120.27,82.45,196.17,0.93,-1,-1,-1
408,9,224.21,13.41,125.54,370.18,0.92,-1,-1,-1
408,10,-54.69,-47.33,148.67,461.19,0.84,-1,-1,-1
409,7,107.97,120.26,82.70,196.12,0.93,-1,-1,-1
409,9,217.75,15.26,124.03,368.20,0.93,-1,-1,-1
409,10,-55.35,-51.09,150.28,469.38,0.84,-1,-1,-1
410,7,111.27,120.18,82.25,195.89,0.92,-1,-1,-1
410,9,211.83,13.85,124.09,370.10,0.91,-1,-1,-1
410,10,-54.28,-45.48,148.30,463.67,0.79,-1,-1,-1
411,7,114.21,120.14,81.64,194.90,0.94,-1,-1,-1
411,9,208.57,15.01,122.99,368.57,0.93,-1,-1,-1
411,10,-55.04,-51.45,152.23,479.57,0.83,-1,-1,-1
412,7,118.71,120.12,80.60,193.78,0.92,-1,-1,-1
412,9,205.33,15.67,121.70,366.60,0.94,-1,-1,-1
412,10,-55.00,-51.03,154.17,487.91,0.83,-1,-1,-1
413,7,123.03,119.96,79.54,193.08,0.93,-1,-1,-1
413,9,202.56,16.53,121.12,366.53,0.94,-1,-1,-1
413,10,-54.52,-53.33,156.06,496.68,0.81,-1,-1,-1
414,7,128.07,120.20,78.25,192.68,0.93,-1,-1,-1
414,9,200.01,17.25,119.91,364.62,0.94,-1,-1,-1
414,10,-53.28,-55.65,156.75,501.70,0.77,-1,-1,-1
415,7,132.42,120.29,77.12,192.85,0.94,-1,-1,-1
415,9,197.90,18.67,118.45,361.26,0.94,-1,-1,-1
415,10,-52.76,-58.87,158.30,509.45,0.81,-1,-1,-1
416,7,135.72,120.17,75.91,192.63,0.94,-1,-1,-1
416,9,195.77,21.29,116.56,356.43,0.94,-1,-1,-1
416,10,-54.96,-64.38,162.56,525.43,0.78,-1,-1,-1
417,7,138.70,120.42,74.55,191.65,0.93,-1,-1,-1
417,9,193.77,22.98,115.06,352.89,0.94,-1,-1,-1
417,10,-51.05,-61.82,160.95,522.18,0.77,-1,-1,-1
418,7,141.40,121.05,73.40,191.07,0.93,-1,-1,-1
418,9,191.28,25.84,114.23,351.70,0.94,-1,-1,-1
418,10,-48.29,-67.18,163.23,531.15,0.78,-1,-1,-1
419,7,143.72,121.36,72.31,190.79,0.91,-1,-1,-1
419,9,189.26,29.91,113.35,350.44,0.93,-1,-1,-1
419,10,-42.70,-62.72,160.64,521.84,0.79,-1,-1,-1
420,7,146.86,121.47,71.58,190.56,0.89,-1,-1,-1
420,9,186.63,33.04,112.15,348.25,0.93,-1,-1,-1
420,10,-40.26,-67.02,162.64,527.88,0.75,-1,-1,-1
421,7,150.04,122.26,70.49,189.11,0.88,-1,-1,-1
421,9,184.38,35.96,110.77,345.23,0.93,-1,-1,-1
421,10,-38.90,-71.36,165.00,532.81,0.72,-1,-1,-1
422,7,152.57,122.56,69.51,187.67,0.87,-1,-1,-1
422,9,181.92,36.74,109.87,343.82,0.93,-1,-1,-1
422,10,-36.31,-70.78,165.90,533.86,0.73,-1,-1,-1
423,7,153.90,122.66,69.39,188.38,0.86,-1,-1,-1
423,9,179.70,37.94,108.58,340.72,0.93,-1,-1,-1
423,10,-33.71,-72.73,168.68,541.19,0.72,-1,-1,-1
424,7,154.96,124.82,68.68,186.68,0.85,-1,-1,-1
424,9,178.21,41.14,106.00,333.60,0.93,-1,-1,-1
424,10,-26.37,-78.37,170.59,546.99,0.65,-1,-1,-1
425,7,158.53,125.24,69.81,186.75,0.78,-1,-1,-1
425,9,176.62,41.71,104.41,330.05,0.94,-1,-1,-1
425,10,-22.70,-90.46,175.84,563.55,0.70,-1,-1,-1
426,7,160.36,119.17,73.51,193.01,0.79,-1,-1,-1
426,9,174.72,43.84,102.07,322.86,0.92,-1,-1,-1
426,10,-15.36,-96.85,177.34,566.81,0.75,-1,-1,-1
427,7,161.94,127.99,72.21,185.17,0.77,-1,-1,-1
427,9,173.17,45.86,100.68,319.01,0.93,-1,-1,-1
427,10,-9.08,-93.13,175.91,560.57,0.70,-1,-1,-1
428,7,163.67,125.99,74.96,187.87,0.63,-1,-1,-1
428,9,171.63,47.14,98.81,312.80,0.92,-1,-1,-1
428,10,-0.33,-85.27,173.75,546.81,0.77,-1,-1,-1
429,9,165.52,46.45,98.62,309.26,0.90,-1,-1,-1
429,10,6.81,-85.74,175.37,547.12,0.80,-1,-1,-1
430,9,164.38,47.36,99.14,311.52,0.92,-1,-1,-1
430,10,12.83,-87.68,177.48,548.37,0.79,-1,-1,-1
